is_human,user_tweeted,user_retweeted,user_favourited,user_replied,likes_per_tweet,retweets_per_tweet,lists_per_user,follower_friend_ratio,tweet_frequency,favourite_tweet_ratio,age_of_account_in_days,sources_count,urls_count,cdn_content_in_kb,source_other,source_web,source_mobile,source_app,source_automation,source_branding,source_news
0,256,1,0.0,0,26.63035019455253,18.571984435797667,0.2411713993689801,13.806400153470582,18.554371648175263,0.0010308793069496,1392.2401504629631,12,253,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0,51,0,26477.07843137255,20,258.1372549019608,47.431372549019606,0.3653110398007654,163.8566573208524,12.832819194459754,0.0159109145796932,1259.0127662037037,5,29,21.0300317376517,1.0,1.0,1.0,0.0,0.0,1.0,0.0
0,9,3,12093.416666666666,8,96.58333333333331,114.83333333333331,1.4553373359214092,30.14792227159497,26.232195840739607,0.001302283397794,2964.7760416666665,5,10,4.079032107891792,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,19,1,10914.7,1,16.5,37.85,0.0151222595832331,1.2632054740204293,59.280399631822185,0.0001567560302386,1784.3583564814817,2,10,6.116876669057859,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,177,79,13954.36328125,116,897.6640625,976.25,0.2851929473240158,0.9136016121306928,45.44870237108323,0.03040616930209,678.7591666666666,13,231,20.558636945971266,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,27,7,46821.970588235294,18,8.911764705882353,1.7352941176470589,0.0254979270733989,960.9593994923716,159.67801420634376,2.2733700194878983e-05,2455.33613425926,5,31,19.06947482054665,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,70,0,442.6857142857143,26,18.585714285714285,18.757142857142856,0.0373287035550174,672.8724410208018,7.728764753979664,0.0074550011680889,322.9276273148148,4,36,1.370851165528027,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,82,0,7776.09756097561,6,45.91463414634146,102.51219512195122,0.5811715053623269,168.81275198097453,32.578304034610106,0.0005749077209586,2525.704097222222,7,23,3.078784078280503,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,1,0,14.0,0,0.0,0.0,0.0417369244449464,1.169605505825199,16.535410611916053,0.0,527.1111921296297,1,1,0.0265598610104204,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,12,0,160.0,0,0.0833333333333333,0.25,0.0524819616303105,287.54126907457845,50.348181825445806,1.2070122584164963e-06,1392.0488888888888,3,2,0.114938491943131,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,45,7,20349.23076923077,19,67.6923076923077,14.73076923076923,0.1234726195040502,139.29390301188494,1.189936139897664,0.0260232784182648,2449.650416666667,8,25,8.306993777879844,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,3,60,19446.14285714286,60,0.0952380952380952,0.0158730158730158,0.0233136516975307,1.1103489018735693,21.44409582394549,4.451002254432642e-06,985.2516087962964,2,28,19.737235324995453,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,134,5,1339.3453237410072,35,10.805755395683454,8.726618705035971,0.4867339435690981,272.5302418808304,186.5460632665092,1.9058492552328035e-05,3035.963865740741,12,65,0.441159836865918,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0,8,2,373.5,6,25.4,15.8,0.4382494415580848,1436.5139958592133,8.677431841795869,0.0014561319800581,2024.1620717592596,4,5,0.1845207976233741,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,3,1,47.5,4,9.75,3.25,0.3760251361519167,169.17193779673264,3.71311561639743,0.001000296853873,2614.936851851852,2,1,0.0181648745996911,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,5,5,2736.4,9,0.0,0.0,0.0133061139172858,1549.6639187170017,171.9236654578892,0.0,673.1663541666667,1,4,4.064968462940299,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,0,426.0,1,0.0,0.0,0.0413038877829216,7.139201949436491,14.716028547951987,0.0,3292.668252314815,1,0,0.1293783543788576,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,62,5,257.2686567164179,18,4.134328358208955,2.8059701492537314,0.8690432018248876,90.24798717775084,12.785652798260434,0.0001213674495662,2663.054560185185,7,7,0.0966066037710199,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,70,2,3733.6111111111113,13,60.29166666666666,22.48611111111111,1.0907567246412693,381.7721179610602,33.84709813753801,0.0006888168744629,2582.890162037037,10,28,1.4455167958696855,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,365,5,1341.2972972972973,117,8.035135135135135,77.02702702702703,0.3938693258405778,81.30449677447312,18.96936243964604,0.0001776139346083,2383.3806481481483,13,71,0.5627709104458264,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0,23,0,4328.347826086957,10,71.17391304347827,26.565217391304348,0.2287153284433103,95.58590010595016,11.474571450469814,0.0024859712170745,2502.83837962963,5,4,1.729375680553319,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1,68,2988.449275362319,68,0.7971014492753623,0.6521739130434783,0.1033285557581164,1.4374333475025174,1.0233228207448173,0.0007226667717818,1073.9740046296297,6,49,2.7826085757009684,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,38,5,1210.8837209302326,21,13.209302325581396,13.813953488372093,1.2228238993381806,21.975589654116146,31.925784426996945,0.0001552694313796,2654.942523148148,8,29,0.4560866046525197,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,10,1,381.8181818181818,6,0.0,0.0,0.0158465243684905,1.0754790826725906,5.4503114252097085,0.0,1212.77,2,3,0.3148314864468793,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,6,5,548.4545454545455,6,0.0,0.0,0.0470694854510281,2.628562044005691,2.0555786811333485,0.0,825.5519560185185,2,4,0.6643489140279413,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,0,585.0,0,0.0,0.0,0.0288234441354317,1.1684601620358863,9.648647924335789,0.0,1248.9832870370371,1,0,0.4683809672007665,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,25,5,42696.6,14,0.0,0.0,0.5147554634167966,2.0453227552850817,210.64935803894716,0.0,1164.5027662037037,4,16,36.66509109221917,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1,0,99,4.373737373737374,99,0.0,0.0,0.1328180848278126,1.3033757940567965,168.9141752229167,0.0,657.8158564814815,1,49,0.0066488779962398,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,0,62.0,1,0.0,0.0,0.0330521024362502,2.3996231747527084,6.029116635652506,0.0,2420.420914351852,1,0,0.0256153793880939,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,8,6,6.214285714285714,7,0.0,0.0,0.0189249661552559,1.047420896657332,16.919187581776416,0.0,803.6706249999999,1,6,0.0077323788141263,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,8,104.625,8,0.0,0.0,0.0054391306018414,2174.4806847615287,2.163252141842932,0.0,725.5054282407408,1,3,0.144209810054354,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,4,0,0.0,0,0.0,0.0,0.0,19.36352659525909,4.990271959021053,0.0,278.92266203703707,1,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,3,4,364.4285714285714,4,0.0,0.0,0.052844014207079,5.285481088251318,6.578002941259393,0.0,538.1709722222222,3,5,0.6771613302065856,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,9,2323.8888888888887,9,0.0,0.0,0.2578109471150525,57.67558919607715,7.951640346165184,0.0,2008.8686226851853,1,2,1.1568147675992004,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,5,2,558.0,3,0.0,0.0,0.3274877189778156,241.11035083254507,13.355670864621194,0.0,2135.8946412037035,2,6,0.2612488412282049,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,0,3,4111.333333333333,3,0.0,0.0,0.0735104166320195,1.06287958982333,21.11863111807628,0.0,559.7272222222222,1,1,7.345244558609402,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,21,7,177.60714285714286,22,0.0,0.0,0.0494234320467795,13.603907283726397,52.28244025682883,0.0,978.5476157407408,1,9,0.1815007670553648,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,1,540.0,1,0.0,0.0,0.0431575126507232,1.0553645755889591,17.554353789437712,0.0,1597.061851851852,2,1,0.3381209058208047,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,4,13,8514.588235294117,14,0.0,0.0,0.0431269830499882,1.74738317012767,46.27510672133852,0.0,2004.4870023148148,1,10,4.247764253627651,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,2,54,17.232142857142858,55,0.0,0.0,0.0129159437320077,1.110043512271339,5.247616322155978,0.0,1454.8068402777778,1,11,0.0118449696413666,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,1,3.0,1,0.0,0.0,0.0391574508522155,32.290890957446805,0.3083649254611976,0.0,204.3033912037037,1,1,0.0146840440695808,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,17,4,2908.0476190476197,16,0.0,0.0,0.1465066175606246,257.9220237398708,32.8528237845123,0.0,1757.5709143518518,1,6,1.654583377149271,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,4,11.0,4,0.0,0.0,0.0491910464869485,1.384071563498228,23.856851552720563,0.0,1219.9158333333332,1,5,0.009017015518147,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,3,0,383.0,1,0.0,0.0,0.0225917445834678,1.0220906563129828,8.334314708722507,0.0,1399.9120833333334,2,0,0.2735886092846902,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,2,1,99.33333333333331,2,0.0,0.0,0.1154942900910511,114.08968352048272,33.20651838879684,0.0,1039.3707291666667,1,0,0.0955706472636337,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,1,70614.0,1,0.0,0.0,0.2580927867689255,0.9104433605431862,22.736286056858805,0.0,414.57958333333335,1,1,170.32676677477485,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,9,0,438.0,3,0.0,0.0,0.1526065846279224,11544.098765432098,27.23078541558317,0.0,2011.6518171296293,2,7,0.2177315160955488,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,4,0,7846.25,4,0.0,0.0,0.2726344530860472,483.8006892230576,6.748160392523707,0.0,2665.932002314815,1,1,2.9431545865337685,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0,3,1091.3333333333333,3,0.0,0.0,0.5912571260447558,442.35353535353534,0.2150122327796798,0.0,1395.1878356481482,1,0,0.7822124773803978,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,1,33499.5,2,0.0,0.0,0.8741749113231785,13.649071479676293,20.594287467236505,0.0,1744.4229282407407,1,1,19.203771893656786,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,2,6,449.25,6,0.0,0.0,1.3120078471528875,495.2642405485686,16.263217392647977,0.0,630.2570486111111,2,8,0.7128044041554253,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,2,2,9359.0,2,0.0,0.0,0.3043585641387009,363.6444577761749,60.31018997259408,0.0,1013.749201388889,1,3,9.232066459019336,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,2,404.0,3,0.0,0.0,0.0389168339660962,104.45389002395927,36.2460843399086,0.0,1341.933888888889,1,1,0.30105805013577,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,9,6,3241.0,9,0.0,0.0,0.4634738017449231,59.725387889049095,27.67267229554325,0.0,2824.728148148148,3,11,1.1473670491529435,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1,9,2,69507.36363636363,6,0.0,0.0,0.226530500952294,1.1227850222169122,54.556541449230856,0.0,956.4852314814816,2,3,72.66956284176497,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,8,6,108.0,6,0.0,0.0,0.2521908768054217,788.6685736768492,5.35655430933762,0.0,1734.037337962963,3,12,0.0622823959066945,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1,3,0,2612.0,1,0.0,0.0,0.0092920738510223,284.198539165737,170.42164559949163,0.0,771.4614467592593,1,2,3.3857816368821028,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,4,4,2426.875,5,0.0,0.0,0.023380738450039,239.1935318322216,35.05643501825632,0.0,1706.9520717592593,1,0,1.4217593101479158,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,8,1,842.1111111111111,4,0.0,0.0,0.0261073337102791,0.9532320635770608,3.7179327681766616,0.0,1484.337511574074,1,2,0.5673312872205795,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,3,40.66666666666666,3,0.0,0.0,0.7513297734207732,188.56156313789984,3.034506930731324,0.0,1660.7125578703706,1,2,0.0244874806744497,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,1,105.0,1,0.0,0.0,0.2480222434370984,362.0692307692308,4.218238444176009,0.0,2376.147418981481,2,2,0.0441891774732594,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,2,0,3287.0,1,0.0,0.0,0.9325264564131016,14.231860299358518,20.3542302643382,0.0,2368.003101851852,2,1,1.388089397952842,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,2,0,10.0,1,0.0,0.0,0.8496894568022227,237.4526187904968,9.776973836760062,0.0,2319.4715856481484,2,1,0.0043113267961011,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,8,4,410.0,2,0.0,0.0,0.0448352790997875,1.564736453332402,26.074075753402607,0.0,1945.9193865740735,1,7,0.2106973201607459,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,15,29948.866666666665,15,0.0,0.0,0.0235173758526588,2.044994757227429,0.9970974928351576,0.0,729.9086342592592,1,5,41.03098012679352,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,2,0,630.5,0,0.0,0.0,0.0367648518984173,1.5303606320165335,0.3255547243287672,0.0,2064.199317129629,1,0,0.3054453098437903,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,2,159.5,2,0.0,0.0,0.1495668405999591,280.29524426171133,18.787328653494495,0.0,1994.0289236111112,1,1,0.0799888096463272,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,4,3,99.42857142857144,4,0.0,0.0,0.1841677304071021,106745.42857142857,17.84224155148544,0.0,1559.104108796296,1,3,0.0637728878191047,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,0,420.0,0,0.0,0.0,0.014294838432754,108.30678148546824,7.299897492993074,0.0,419.7319212962963,1,0,1.0006386902927844,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,2,0,24.5,0,0.0,0.0,0.0105904852274518,257.1904654654655,2.1328373432936085,0.0,1894.9276041666665,1,2,0.0129292538385783,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,2,1,447.0,1,0.0,0.0,0.0289605952919204,1.4677806143511152,19.974786852639483,0.0,818.9265856481483,1,1,0.5458364740304738,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,2,0,419.0,2,0.0,0.0,0.2147364082714127,16431.666666666664,3.757891313640551,0.0,1591.9192013888887,2,1,0.2632043131551139,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,0,4.0,0,0.0,0.0,0.0294370488494297,2993.969696969697,0.2182649475665032,0.0,1392.8026620370372,1,0,0.0028719072048224,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,7,0,138.57142857142858,0,0.0,0.0,0.0225842707318403,258.9725135623869,8.876507605952627,0.0,2367.659918981481,2,7,0.0585267451041022,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,4,2,3170.833333333333,6,0.0,0.0,0.3872943227151799,246.68383216564555,11.384308825186755,0.0,2349.717083333333,2,2,1.3494532409132234,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,0,26.0,1,0.0,0.0,0.075502410341045,244.2027649769585,6.27636436683039,0.0,1655.5762847222222,1,1,0.0157045013509373,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,4,352,2822.078651685393,355,0.0,0.0,0.1072304925701586,3.139268592957188,4.622400589516487,0.0,888.8675347222223,26,178,3.174914755512264,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,4,3,1191.2857142857142,4,0.0,0.0,0.054228857608412,2980.130213464696,9.244582886500348,0.0,1538.9025115740742,1,5,0.7741138280859661,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,13,8,3972.428571428572,10,0.0,0.0,0.0493406920010319,431.7105635262387,21.83823056032544,0.0,1949.734363425926,2,11,2.037420402463708,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,16,1,69219.35294117648,2,0.0,0.0,1.580610461539429,14.209638944156437,9.803533111562352,0.0,740.789537037037,1,3,93.4399711124912,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,63,8,112950.28169014084,69,0.0,0.0,0.9336749857635857,1.0878284156849427,131.44535018547907,0.0,862.7032754629628,1,12,130.9259914766488,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,5,0,315.4,4,0.0,0.0,0.2147156941184097,180.43705955559648,27.1779336851728,0.0,1686.2697106481482,1,0,0.1870400672018062,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,8,0,25559.25,7,0.0,0.0,0.4402698969355513,2.632106476028468,26.79371562321406,0.0,379.9891319444444,2,1,67.26310794524734,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,2,1,290.6666666666667,3,0.0,0.0,0.6887152093637751,572.0123216150365,5.519562375611521,0.0,1893.4148958333333,2,0,0.1535145135418077,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,2,5,70.57142857142857,6,0.0,0.0,0.1136300849939994,260.1865341888765,2.616788480750757,0.0,2221.8922569444444,1,5,0.0317618589969248,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,2,21.0,3,0.0,0.0,0.0075121283107048,448.2380424415832,1.74914511466297,0.0,1694.1139467592593,1,3,0.0123958604084287,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,5,3,43095.375,5,0.0,0.0,0.1028931967717412,1.7207405250157488,106.0034233229077,0.0,983.4505208333334,2,2,43.82058282249202,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,46,60.30434782608695,46,0.0,0.0,0.0494248269593878,131.5800380565472,7.045196906927415,0.0,1592.1072569444448,1,32,0.0378770635979779,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,8,3,72.63636363636364,8,0.0,0.0,0.892382512417711,551.7964214583615,14.245182890630945,0.0,938.1703935185186,1,2,0.077423423440115,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,5,14,5573.631578947368,14,0.0,0.0,0.0029082069437969,129.0887320144807,19.94245672298304,0.0,2060.577962962963,1,12,2.7048875020156418,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,7,6215.714285714285,7,0.0,0.0,0.0875000875887535,28.645085826976324,50.952021643454025,0.0,1449.8617476851853,1,5,4.287108267831845,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,22,954.5909090909092,22,0.0,0.0,0.0363623458309697,1.237022966274942,6.738773140945806,0.0,1531.2563078703706,1,22,0.6234037399124436,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,3,0,13344.666666666666,1,0.0,0.0,0.525226181321573,8.408179123277067,14.9935217677908,0.0,2550.743773148148,1,2,5.231676661194618,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,2,0,1808.5,0,0.0,0.0,0.0246434969841755,9.423415335445146,20.169682522659592,0.0,2219.782291666667,1,0,0.8147195365911916,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,0,4.0,0,0.0,0.0,0.0173130180896241,288.75748502994014,1.8524929355897863,0.0,924.1600694444444,1,1,0.004328254522406,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,9,17.0,9,0.0,0.0,0.1201491280291975,7554.509361009361,0.2052768026980767,0.0,650.9513773148147,1,7,0.0261156218305048,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,2,5,16122.142857142857,5,0.0,0.0,0.053508985805139,1.1768449942536403,19.225376224628494,0.0,1983.4263310185183,2,7,8.128430385848462,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,4,0,6938.5,2,0.0,0.0,0.050354973538121,479.6775425140006,80.25696962353895,0.0,1487.291261574074,2,0,4.665192473904972,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,22,96,77.61016949152543,99,0.0,0.0,0.0420162077482859,7989.260064778464,12.222175714638084,0.0,1119.5744560185185,6,19,0.0693211327521049,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1,2,4,2313.0,4,0.0,0.0,0.3463192561695342,34.19252682770132,23.954408002304397,0.0,2969.968402777778,3,5,0.778796164240898,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1,14,1,4906.133333333333,0,0.0,0.0,0.1257009181167374,613.2992935045567,28.767616917435603,0.0,2366.501122685185,1,0,2.0731590981738126,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,7,3,4824.9,3,0.0,0.0,0.0429439180670577,1.0444507794245412,7.151375159905196,0.0,1174.166354166667,2,3,4.109213300890693,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,0,5,1383.0,5,0.0,0.0,0.2972683185373183,96.01088011428216,12.309815229116449,0.0,874.8451041666666,2,2,1.5808512768867538,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,7,0,10836.0,3,0.0,0.0,0.0794582443572641,1301.2293844367014,17.016826898987883,0.0,1437.763900462963,2,2,7.536703346433156,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,3,1,11952.5,1,0.0,0.0,0.0716775856519395,359.07201986754967,4.315174044142626,0.0,1636.9880671296298,1,4,7.301519320759658,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,2,3,3629.6,3,0.0,0.0,0.0408249824183588,485.5841753734987,14.267567443851874,0.0,1350.9974189814816,2,4,2.686607649285044,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,10,0,47.7,0,0.0,0.0,0.2360683891457138,282.9961924960907,22.27011272582282,0.0,2478.0520138888887,2,7,0.0192489906316142,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,1,4,11851.6,5,0.0,0.0,0.1114345331446569,133.89818210799098,9.559318116273948,0.0,1029.571273148148,1,2,11.511199184648031,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,5,55.8,4,0.0,0.0,0.0155495555226933,4.879035202106063,1.772431104205043,0.0,347.88710648148145,1,4,0.1603968613966735,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,1,767.5,1,0.0,0.0,0.0850551818209547,540.5867909867909,3.4618495969961502,0.0,2235.594733796296,2,2,0.3433090928321776,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,5,0,1.2,4,0.0,0.0,0.0429876718916684,429.4778666338583,4.711852652359676,0.0,1561.075023148148,2,1,0.0007687010439639,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,7,2,13.555555555555555,5,0.0,0.0,0.176811824646909,116.0802958702809,0.2769959548375288,0.0,1455.4875578703704,2,3,0.0093134121842921,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,1,2,714.3333333333334,2,0.0,0.0,0.0534207366214334,4.452450466433414,10.031595177375843,0.0,1547.3816087962962,1,1,0.461640056513927,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,2,2,40.25,2,0.0,0.0,0.0173568903114312,52.76754784535085,9.52044941797297,0.0,1668.8971296296295,1,3,0.0241177237862063,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,2,0,40255.0,0,0.0,0.0,0.0219251365713024,1.1581025538435483,1.0913781570805514,0.0,1416.9589120370372,1,2,28.40943351146924,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,1,27872.0,1,0.0,0.0,0.544694286571879,130.24484536082474,9.67935889576118,0.0,2333.4190046296294,1,1,11.944704292156894,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,11,6,21189.70588235294,16,0.0,0.0,0.3697282055502557,28.389866902479085,35.789645694981616,0.0,1681.6509259259262,1,8,12.600537695232898,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,0,353.0,0,0.0,0.0,0.6338562407545425,60.66094420600859,4.54142864088695,0.0,2345.9578125000003,1,0,0.1504715890964045,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,1,17410.0,2,0.0,0.0,0.4225539416743887,124.1980761103724,4.7479493089210525,0.0,2517.081851851852,1,1,6.91673971078502,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,5,6,1327.5454545454545,6,0.0,0.0,0.0959542011801522,3.039064335538747,22.022852123129173,0.0,2472.057071759259,3,7,0.5370205525233672,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1,4,2,9890.666666666666,5,0.0,0.0,0.4626218979915629,1.2593591412597285,11.325330356886669,0.0,2240.6496990740743,2,4,4.414195878433779,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,9,14,10440.95652173913,19,0.0,0.0,0.108751977697801,1.2308005285732295,36.38644353871184,0.0,766.6677777777778,1,16,13.618619204269583,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,2,1,1425.3333333333333,3,0.0,0.0,0.4971321087099711,120.69269423997298,5.2371910410558575,0.0,2459.912685185185,3,2,0.5794243600260277,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,1,0,59.0,1,0.0,0.0,0.2988125957190016,269.8245614035088,3.1427354594525845,0.0,2017.9872222222225,1,0,0.0292370533124727,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1,2884.5,2,0.0,0.0,0.0699330387501704,41.08307348037992,25.93872225752432,0.0,911.742789351852,2,1,3.16372120919164,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,1,0,26.0,0,0.0,0.0,0.3455175551697547,401.46153846153845,0.9583137426763222,0.0,2211.175636574074,1,1,0.0117584508303843,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,2,0,1131.0,1,0.0,0.0,0.2099380251226605,124.30894939149016,4.0904067607108985,0.0,2090.1502199074075,1,0,0.5411094328187104,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,10,4,796.1428571428571,9,0.0,0.0,0.0743140996638696,22.598650582769043,93.07801428629192,0.0,2133.801215277778,1,4,0.3731101338974611,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,0,2059.0,1,0.0,0.0,0.1309023042479599,104079.0,16.853671671924843,0.0,2138.9997800925926,1,1,0.9625994444519628,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,11,4,61432.93333333333,14,0.0,0.0,0.7596331009352698,29.98475575302525,30.334241478034237,0.0,1263.394039351852,4,10,48.62531515887928,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,1,8,5.111111111111111,8,0.0,0.0,0.1393048122781865,3.2336366413402744,0.3243554202523037,0.0,1098.0014120370372,1,9,0.0046549221659276,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,5,1,5294.666666666667,6,0.0,0.0,0.126036291385487,24.9487263829392,20.423616999919787,0.0,1772.0890625,2,4,2.9878107024695137,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,5,2,384.7142857142857,2,0.0,0.0,0.0235818364814708,2.3797572988746185,3.369208043085998,0.0,1202.5644328703704,2,2,0.3199115782894235,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,1,3,2609.75,3,0.0,0.0,0.1666523161157942,143.69230534552068,9.64251101012804,0.0,1150.4087037037038,1,4,2.268541598823091,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,2,35,943.7567567567568,37,0.0,0.0,0.0078508537614061,18.69020421580616,213.69053114292996,0.0,2204.8099189814816,3,9,0.4280444988168086,0.0,1.0,1.0,1.0,0.0,0.0,0.0
